X,Y
-122.3536211,47.66206595
-122.3119708,47.69780456
-122.3121102,47.6905811
-122.2962684,47.7249432
-122.3052433,47.69574809
-122.3929042,47.59067507
-122.3833889,47.59362765
-122.3750997,47.58446793
-122.3730058,47.58140728
-122.3891408,47.59411748
-122.4079416,47.56580617
-122.397611,47.55024821
-122.3944338,47.54567524
-122.3949916,47.55963259
-122.3469403,47.66198653
-122.3607979,47.71618583
-122.3659375,47.70115878
-122.3659059,47.68716942
-122.3660437,47.67253347
-122.3712354,47.66372035
-122.3122358,47.68639667
-122.3017008,47.70435498
-122.2964654,47.7244674
-122.299459,47.67583836
-122.2812092,47.67585138
-122.271277,47.67568269
-122.278442,47.68296154
-122.2837229,47.6831044
-122.3294467,47.55208945
-122.3294614,47.55035701
-122.3294679,47.54799044
-122.3294713,47.54574242
-122.3269648,47.54251396
-122.3208342,47.53891069
-122.3101209,47.54830337
-122.3059525,47.54538441
-122.3032911,47.54270475
-122.2959741,47.62010387
-122.2960368,47.61668153
-122.2961141,47.61018557
-122.2966806,47.60449508
-122.297509,47.59534585
-122.3170976,47.59943128
-122.3127895,47.57939536
-122.3132486,47.57708102
-122.3132622,47.57527754
-122.3132899,47.57181573
-122.3133972,47.56336052
-122.313301,47.56080008
-122.3013134,47.54062271
-122.2969934,47.53903737
-122.2918852,47.53893942
-122.2872717,47.53751551
-122.2837485,47.53710551
-122.2818038,47.5371216
-122.2834989,47.53883395
-122.2845896,47.53859267
-122.2783871,47.53711807
-122.2973255,47.59062253
-122.297733,47.59529476
-122.2975086,47.59897642
-122.2964024,47.60766726
-122.2963207,47.6097915
-122.2962899,47.61272495
-122.2962446,47.61623562
-122.2961788,47.62001266
-122.313321,47.55816356
-122.3133387,47.55583085
-122.3133549,47.55369697
-122.3150045,47.54684925
-122.3161877,47.54773398
-122.3556515,47.69066012
-122.3654541,47.69057832
-122.3607693,47.64899937
-122.2729943,47.5370088
-122.2707453,47.53701918
-122.3445942,47.72316429
-122.3477212,47.72315271
-122.3479936,47.72608355
-122.3524511,47.72315139
-122.3549635,47.72315829
-122.3517757,47.72328624
-122.3484128,47.72328964
-122.3403402,47.72327297
-122.3344936,47.72327093
-122.3607809,47.64533067
-122.3607877,47.64342042
-122.3605098,47.63966018
-122.3572215,47.63965887
-122.3570703,47.63356573
-122.3610154,47.63983884
-122.3610038,47.64153277
-122.360993,47.6430643
-122.3609838,47.64530339
-122.3609731,47.64882718
-122.2698568,47.53690912
-122.2721807,47.53687729
-122.3135805,47.55107612
-122.3135619,47.55316307
-122.3135445,47.55541004
-122.3135273,47.55767379
-122.3135044,47.56069278
-122.3135994,47.56338076
-122.3134961,47.57143205
-122.3176347,47.54987003
-122.3209602,47.55319581
-122.3233532,47.55959147
-122.3231739,47.56157424
-122.3229449,47.56389779
-122.3227639,47.56658972
-122.3227737,47.56869768
-122.3226237,47.57104775
-122.322563,47.56831038
-122.2747728,47.53685197
-122.2804515,47.53698953
-122.2871284,47.5373127
-122.291267,47.53873693
-122.2956638,47.53887577
-122.3035529,47.54277502
-122.305933,47.54512612
-122.3094971,47.54775051
-122.3134677,47.57489544
-122.3134544,47.57667124
-122.3229476,47.60346636
-122.3253431,47.60608419
-122.3266176,47.60747681
-122.3181057,47.60185633
-122.3208321,47.6046345
-122.3208354,47.60537935
-122.3208443,47.609904
-122.320849,47.61270662
-122.3225606,47.56660819
-122.3226838,47.56447921
-122.322963,47.56166157
-122.3231412,47.55994482
-122.31992,47.55238299
-122.3169795,47.54945955
-122.3159714,47.54826215
-122.320938,47.53879051
-122.3204368,47.53953464
-122.3190657,47.54379319
-122.323934,47.54057316
-122.3268,47.54223464
-122.3296709,47.5476479
-122.3236272,47.7177203
-122.3226805,47.6849826
-122.32271,47.68478973
-122.3230345,47.68653997
-122.3769537,47.51786302
-122.3768879,47.51903484
-122.3768514,47.52082013
-122.3767333,47.52439322
-122.3767227,47.52585619
-122.3551891,47.5230096
-122.3551606,47.52624492
-122.3551509,47.5280427
-122.3551414,47.52983305
-122.3551323,47.53162922
-122.3603427,47.52856559
-122.3603242,47.53208715
-122.3603616,47.52439991
-122.3558908,47.53448544
-122.338531,47.51968477
-122.336177,47.5196019
-122.3382045,47.51972426
-122.3411114,47.51716943
-122.3453637,47.51567714
-122.3503152,47.51725827
-122.3535531,47.517296
-122.3706507,47.56787779
-122.3722626,47.56494411
-122.3790492,47.562932
-122.370832,47.56886163
-122.3849763,47.56100449
-122.3868536,47.56105165
-122.3880041,47.55940152
-122.3868121,47.55594087
-122.3767228,47.52803286
-122.3870199,47.54874504
-122.3870942,47.54530293
-122.3904896,47.5398583
-122.3605638,47.52435855
-122.3925999,47.52999435
-122.3928866,47.52316891
-122.3905988,47.52099452
-122.389309,47.52047099
-122.3874773,47.69091472
-122.3874844,47.68860123
-122.4105375,47.65222749
-122.3874452,47.68336538
-122.3874269,47.67972529
-122.3874191,47.67613367
-122.3874711,47.67029124
-122.3679385,47.62640558
-122.3869147,47.55236375
-122.3639879,47.62334353
-122.3618246,47.62152552
-122.3594904,47.61995723
-122.3597886,47.6199512
-122.3630135,47.62230538
-122.3656435,47.62452234
-122.3682386,47.62642211
-122.387674,47.66996207
-122.3876746,47.6755481
-122.3876276,47.6791975
-122.3876446,47.68298617
-122.3876677,47.68472377
-122.3876784,47.68660502
-122.3876852,47.6903239
-122.3916027,47.69049886
-122.3874689,47.68514417
-122.3930083,47.69430106
-122.3929886,47.69657005
-122.3936601,47.69832393
-122.3925148,47.70004825
-122.3877347,47.70063766
-122.3874449,47.69902506
-122.3874464,47.6983124
-122.3874547,47.69475457
-122.3874601,47.69237567
-122.3665963,47.62543197
-122.3827287,47.55010522
-122.3815439,47.55893978
-122.3813497,47.56048933
-122.3813992,47.55593146
-122.3819745,47.55043018
-122.3860661,47.5449884
-122.4007416,47.69428033
-122.398695,47.69258353
-122.3876731,47.67289203
-122.3981823,47.68859303
-122.3981775,47.68698238
-122.3981944,47.68508603
-122.3981846,47.68322961
-122.3982788,47.68185271
-122.3982639,47.67865716
-122.3982547,47.67676385
-122.3982581,47.673878
-122.3982384,47.67240161
-122.3982138,47.67116498
-122.3930279,47.69207765
-122.3982013,47.66854841
-122.3960354,47.66870321
-122.3969122,47.66773049
-122.3952842,47.66837604
-122.393939,47.66872078
-122.3926229,47.66871888
-122.385994,47.54514199
-122.3037862,47.64415556
-122.3027933,47.64459221
-122.2542865,47.50601551
-122.2800897,47.5274966
-122.2965638,47.57501603
-122.3466038,47.53835342
-122.3469125,47.53659126
-122.3550094,47.50506279
-122.2805087,47.53531112
-122.2699011,47.51741988
-122.3826137,47.66720066
-122.3806326,47.6655189
-122.3770756,47.66372852
-122.3981866,47.6900195
-122.3754533,47.65418109
-122.3807021,47.66535778
-122.3830046,47.66731225
-122.385449,47.66860494
-122.3981824,47.66868796
-122.3606948,47.62452471
-122.3768657,47.68298425
-122.3768575,47.70124534
-122.3266789,47.62318315
-122.3071859,47.62339847
-122.3863575,47.6687429
-122.395494,47.52311294
-122.3716772,47.6548981
-122.37008,47.65395505
-122.3673471,47.65236997
-122.3647985,47.65178498
-122.3612342,47.65097973
-122.3545471,47.64841939
-122.3757176,47.65440989
-122.3924794,47.66858252
-122.3984019,47.66804082
-122.3984029,47.66826014
-122.3984088,47.66959806
-122.3978961,47.66855293
-122.3224668,47.61036297
-122.3198352,47.61162346
-122.3074134,47.62189614
-122.2895579,47.61169184
-122.3137661,47.60611628
-122.3211375,47.60612802
-122.3088856,47.60623271
-122.2919796,47.60803021
-122.3023191,47.59905625
-122.3516711,47.64709452
-122.3490205,47.64545637
-122.3459542,47.64389574
-122.3445232,47.64120612
-122.3423501,47.63610346
-122.3421627,47.63246042
-122.342208,47.62740648
-122.3984177,47.67135398
-122.3984515,47.67277186
-122.3984637,47.67447278
-122.3984694,47.67924043
-122.398398,47.68497409
-122.3341204,47.73043372
-122.3364341,47.71718325
-122.3327267,47.6978222
-122.3282134,47.68662581
-122.3000618,47.58540911
-122.296905,47.58099538
-122.2828133,47.63242207
-122.3022585,47.61925558
-122.3105001,47.6155131
-122.2927132,47.62591435
-122.2785422,47.6367165
-122.2927955,47.59550632
-122.3046252,47.59932752
-122.342226,47.6253197
-122.3422521,47.62239914
-122.3417274,47.61716137
-122.3424891,47.61829673
-122.3356207,47.66131162
-122.333807,47.66482112
-122.3283927,47.68485796
-122.3365675,47.69424342
-122.3345505,47.72207681
-122.311785,47.63407059
-122.3126802,47.62502236
-122.3199716,47.63615179
-122.3207931,47.62218881
-122.3312031,47.61241382
-122.3424298,47.62515027
-122.3424124,47.62723185
-122.3423687,47.63195246
-122.3423839,47.63571697
-122.3433028,47.63735984
-122.344428,47.64014409
-122.3203865,47.67685421
-122.3204965,47.6745446
-122.4132251,47.57623728
-122.3922502,47.58104084
-122.3263171,47.61050667
-122.3209376,47.61853422
-122.3220149,47.60606135
-122.3201681,47.63702425
-122.3221831,47.64969772
-122.3164058,47.66303797
-122.2818147,47.71261128
-122.2774995,47.69734503
-122.2552206,47.68550435
-122.2828494,47.66465061
-122.3458489,47.64351479
-122.3492242,47.6454059
-122.3545555,47.64825721
-122.3578882,47.64978944
-122.3595719,47.65046069
-122.3668746,47.65211674
-122.3700796,47.65377278
-122.3721041,47.65496784
-122.3734517,47.57403975
-122.3767694,47.58024587
-122.4008969,47.57857781
-122.3739741,47.7017767
-122.376663,47.68306546
-122.2846737,47.66508332
-122.3001984,47.66845103
-122.3126344,47.66482359
-122.3344439,47.62403026
-122.3065663,47.66826782
-122.2929936,47.66857838
-122.285178,47.66273281
-122.263699,47.67908479
-122.2765707,47.69587403
-122.3929716,47.65199902
-122.3929849,47.6530974
-122.395176,47.65309119
-122.3957504,47.65577495
-122.3966472,47.65834261
-122.3985695,47.65999651
-122.4004865,47.6595668
-122.4007764,47.65792367
-122.4007794,47.65607141
-122.4007882,47.65244213
-122.4007961,47.65063804
-122.3767244,47.53018998
-122.3767199,47.53160826
-122.3767036,47.53389805
-122.3766937,47.53522272
-122.376663,47.53896914
-122.3766236,47.54078905
-122.3765804,47.54261065
-122.3765352,47.54451359
-122.3764601,47.54807152
-122.3764277,47.54993183
-122.358803,47.53768186
-122.3605478,47.52804277
-122.3605262,47.53783521
-122.3605298,47.53164919
-122.3610946,47.53860065
-122.3608611,47.54059284
-122.3613002,47.54286517
-122.3630202,47.54678286
-122.4094435,47.65064359
-122.4094468,47.64876737
-122.4095078,47.64492645
-122.4095348,47.64341326
-122.4095536,47.64235519
-122.4092555,47.64020637
-122.4072324,47.6387114
-122.4058884,47.63732778
-122.4037138,47.63790678
-122.4021777,47.63900433
-122.4008089,47.64705035
-122.4008271,47.64519548
-122.4008502,47.64305814
-122.4008822,47.63979717
-122.4010811,47.63994221
-122.3009941,47.66290523
-122.3006886,47.66598651
-122.3007043,47.66828502
-122.3007241,47.67186786
-122.3007303,47.67620529
-122.3763664,47.55353991
-122.3763493,47.55536353
-122.3763343,47.55718111
-122.3763202,47.55899772
-122.3768854,47.56113117
-122.3762813,47.56316594
-122.3760755,47.56370063
-122.3761165,47.55914504
-122.3761303,47.5573695
-122.3630957,47.55017196
-122.3630038,47.5575444
-122.3629616,47.56088829
-122.3634067,47.56447751
-122.3633999,47.56487325
-122.3633739,47.56801907
-122.398201,47.63962055
-122.3953971,47.63757397
-122.3929395,47.63491195
-122.3917422,47.63400699
-122.3828801,47.63354875
-122.3507046,47.61864648
-122.3476734,47.61514701
-122.3495158,47.61623607
-122.3008387,47.68281479
-122.3009228,47.68616148
-122.319047,47.71951873
-122.323459,47.71893337
-122.3761437,47.55574108
-122.376158,47.55400575
-122.376187,47.55218812
-122.3762175,47.5503841
-122.3762562,47.54815217
-122.3763268,47.54475891
-122.3763656,47.54313043
-122.3764094,47.54128174
-122.3764527,47.53945973
-122.3764714,47.53762919
-122.3228447,47.57180373
-122.321498,47.57409985
-122.3214885,47.57537031
-122.3214846,47.57956922
-122.3214816,47.58375395
-122.3214802,47.58523968
-122.3237812,47.59211353
-122.3260561,47.58942061
-122.350178,47.61662785
-122.3512703,47.61727373
-122.3827964,47.63341278
-122.3914161,47.6322471
-122.3931747,47.63310801
-122.3931426,47.63487261
-122.3957659,47.63776857
-122.3978761,47.63948388
-122.3233773,47.716107
-122.3231943,47.70980046
-122.3230873,47.70612603
-122.3230365,47.70353275
-122.3230027,47.70063125
-122.3229715,47.69793206
-122.32295,47.69609503
-122.3764868,47.53578123
-122.3765,47.53407833
-122.376522,47.53035383
-122.3765207,47.52849895
-122.3765203,47.52677016
-122.3765218,47.52489321
-122.3765762,47.52307997
-122.3766374,47.52129441
-122.3766692,47.51949016
-122.376759,47.51772563
-122.3260561,47.58974901
-122.3260526,47.59145813
-122.3260542,47.59204479
-122.3238242,47.59018015
-122.3258484,47.59088107
-122.3217837,47.58626585
-122.3212792,47.58341458
-122.3249985,47.58828901
-122.3245251,47.58828884
-122.4015089,47.63947835
-122.4022831,47.6396123
-122.4022594,47.63946124
-122.4037181,47.63770098
-122.4071673,47.63848004
-122.4095302,47.6402831
-122.4097715,47.64139248
-122.4097401,47.64327579
-122.4097081,47.64503786
-122.4096585,47.64686898
-122.3228872,47.69067968
-122.3228389,47.68708396
-122.3156293,47.6831192
-122.3152056,47.68261785
-122.3155307,47.67975296
-122.3673337,47.52095355
-122.3763433,47.52099409
-122.3765171,47.51563407
-122.3762917,47.51397092
-122.3760341,47.51212022
-122.3758082,47.50841475
-122.3758852,47.50633296
-122.3759505,47.50456596
-122.376019,47.50263596
-122.3232019,47.58829143
-122.3212822,47.57940093
-122.3212839,47.57713687
-122.3212864,47.57498639
-122.3218254,47.57323043
-122.3631677,47.56825837
-122.3631971,47.56500256
-122.4096511,47.6484234
-122.4096446,47.65026453
-122.4117364,47.65415883
-122.3908789,47.52093015
-122.3930537,47.52300302
-122.3928078,47.52955687
-122.3927016,47.53561695
-122.3155453,47.67604301
-122.3155414,47.67264449
-122.3160876,47.67132562
-122.3161703,47.66875632
-122.3161948,47.66670865
-122.3162149,47.66516818
-122.3760427,47.50123417
-122.376065,47.49992101
-122.3774545,47.49923336
-122.3793961,47.50056537
-122.3806024,47.50465412
-122.3815825,47.50651771
-122.386721,47.5082099
-122.3881916,47.50995295
-122.3888127,47.51080692
-122.3886844,47.51349649
-122.3627767,47.55948964
-122.362803,47.55740619
-122.3628479,47.55363328
-122.3628958,47.5499652
-122.3626697,47.54645009
-122.3607139,47.54079014
-122.360808,47.53924519
-122.3606651,47.53798442
-122.3586335,47.53778528
-122.3909636,47.53929079
-122.3876566,47.54485954
-122.3872366,47.54825434
-122.3871319,47.55185936
-122.3870271,47.55550499
-122.3175694,47.68285876
-122.317635,47.68648197
-122.3230839,47.6901759
-122.3231271,47.69387201
-122.3231484,47.69569879
-122.3231689,47.69745383
-122.3860697,47.51383719
-122.3847406,47.51383035
-122.3821253,47.51381687
-122.3792606,47.51380199
-122.3769247,47.51378983
-122.3768964,47.51692999
-122.3691137,47.51746296
-122.3711573,47.51748597
-122.356129,47.53462305
-122.3549175,47.53351003
-122.3549271,47.53210914
-122.3549367,47.53026463
-122.3549555,47.52675708
-122.3549653,47.52495757
-122.3549852,47.5231346
-122.3582496,47.5209428
-122.3568779,47.51941371
-122.3550059,47.52127336
-122.3869287,47.55889018
-122.3870648,47.56119972
-122.3852999,47.56114178
-122.3795883,47.56272768
-122.3725893,47.56476781
-122.3705078,47.5647775
-122.3705814,47.57009377
-122.3262066,47.70127311
-122.3244476,47.70126035
-122.3241937,47.70139559
-122.3232111,47.70107151
-122.3232315,47.702835
-122.323284,47.70590406
-122.3233968,47.70978114
-122.3234693,47.71227203
-122.368036,47.51745063
-122.3656956,47.51742617
-122.3595174,47.51742572
-122.355557,47.51743836
-122.3583384,47.52077789
-122.3598453,47.522457
-122.3550436,47.51784214
-122.3567517,47.51728604
-122.3654325,47.51728918
-122.3419358,47.51734714
-122.3110682,47.6523504
-122.3057987,47.64971772
-122.301957,47.6401484
-122.3014619,47.63809918
-122.3014509,47.63512922
-122.3014888,47.63276563
-122.3175212,47.6199952
-122.3015461,47.62946132
-122.3607028,47.70898439
-122.3606514,47.70533658
-122.3636949,47.70248463
-122.3659197,47.69812747
-122.365899,47.69449878
-122.3233505,47.70818972
-122.3235652,47.71557806
-122.3767836,47.52293545
-122.376678,47.53712
-122.3763976,47.55170972
-122.3765152,47.53215612
-122.3757786,47.51020039
-122.3809234,47.50281816
-122.3654486,47.70170061
-122.3637712,47.70261932
-122.3612273,47.70355151
-122.3608533,47.70525302
-122.3609532,47.71232975
-122.3609734,47.7139552
-122.3609993,47.71604759
-122.3610394,47.71924512
-122.3664541,47.72119988
-122.3664322,47.72473391
-122.3615362,47.72514199
-122.3610298,47.72865991
-122.361017,47.7338061
-122.3482486,47.73224007
-122.3658383,47.69009378
-122.2876203,47.5922892
-122.2878967,47.59455642
-122.2874409,47.59682528
-122.2864833,47.59951317
-122.2854489,47.60161888
-122.2851945,47.60379226
-122.2900091,47.60328422
-122.2908232,47.60212263
-122.2915908,47.60157178
-122.3816456,47.50816549
-122.2955047,47.60157936
-122.2975212,47.60158359
-122.3017104,47.60159205
-122.30462,47.6015967
-122.3065399,47.60160002
-122.3086204,47.60160362
-122.3111898,47.60160799
-122.3136499,47.60161367
-122.3200578,47.60162505
-122.3225539,47.6016295
-122.3228533,47.60176706
-122.3144308,47.60175221
-122.3107151,47.60174426
-122.3080078,47.60173964
-122.3021557,47.60172991
-122.2981562,47.601722
-122.2952811,47.60171597
-122.29172,47.60170909
-122.2911386,47.6022605
-122.2901415,47.60317609
-122.2863628,47.58955007
-122.2856606,47.60394229
-122.2851452,47.60184934
-122.2862033,47.59959363
-122.2873581,47.59653879
-122.2874693,47.59239305
-122.2864101,47.59012773
-122.2866952,47.58881964
-122.3271888,47.67778913
-122.3253228,47.67575794
-122.2937941,47.60157577
-122.3253743,47.67242033
-122.3254117,47.67102283
-122.3254468,47.6680454
-122.3254656,47.66665196
-122.3249412,47.66473042
-122.3249874,47.66161191
-122.3250219,47.6592445
-122.3255741,47.65574612
-122.3206004,47.60176308
-122.3299459,47.65549048
-122.3322911,47.65550695
-122.3356819,47.65557167
-122.3361885,47.65218932
-122.3390576,47.64913491
-122.3437298,47.64952065
-122.3470409,47.65002649
-122.3496642,47.64985642
-122.3484187,47.64556029
-122.345008,47.64413253
-122.3403027,47.63520047
-122.3406811,47.63271749
-122.3408682,47.62994032
-122.3383705,47.6254987
-122.3253545,47.6736912
-122.3321937,47.62758242
-122.3365181,47.62596294
-122.3363499,47.62582468
-122.3323573,47.62766386
-122.3370244,47.62341239
-122.3275109,47.65547348
-122.3383198,47.61825675
-122.3377893,47.61561567
-122.3373235,47.6132903
-122.3384424,47.61779287
-122.3385478,47.62137522
-122.3385218,47.62434168
-122.3410725,47.6297905
-122.3408828,47.63273701
-122.340504,47.63510183
-122.3409168,47.6380614
-122.3383411,47.62184331
-122.3473274,47.65021004
-122.3431241,47.64955623
-122.3390603,47.649272
-122.3366477,47.64926018
-122.336396,47.65177671
-122.3363656,47.65408207
-122.3360791,47.65571081
-122.3317494,47.6556402
-122.3370396,47.62150045
-122.3035821,47.65136214
-122.3044194,47.64628005
-122.2902823,47.66877965
-122.2903184,47.67197607
-122.2903569,47.67550286
-122.2904031,47.67729099
-122.2904561,47.67917681
-122.2905551,47.68267236
-122.2906172,47.68463076
-122.2907015,47.68719211
-122.2907553,47.69195794
-122.3492985,47.64580592
-122.3169341,47.65350771
-122.3207787,47.65595634
-122.3269082,47.65559277
-122.326882,47.65742126
-122.3262685,47.66113933
-122.3262411,47.66299749
-122.3262161,47.66472625
-122.3256867,47.66548979
-122.3256637,47.6669659
-122.3293596,47.65562345
-122.2907144,47.69359449
-122.2906684,47.69543335
-122.2906697,47.69662611
-122.2906913,47.69901917
-122.2907778,47.7008676
-122.2908567,47.70812133
-122.2907443,47.71170852
-122.2909856,47.71337141
-122.2916057,47.71528964
-122.325651,47.66834798
-122.3256325,47.66989559
-122.3256095,47.67135322
-122.3255388,47.67491229
-122.3245569,47.67594468
-122.3251992,47.67877141
-122.2912328,47.71751293
-122.2913685,47.71573529
-122.2905374,47.7121493
-122.323522,47.64264031
-122.2914667,47.717114
-122.4010342,47.6447981
-122.401015,47.64661651
-122.4010059,47.64842697
-122.4010004,47.65024909
-122.4009868,47.65377687
-122.4009831,47.65560813
-122.400977,47.65872665
-122.3997405,47.65999369
-122.2906383,47.70861181
-122.2907491,47.70506563
-122.2906056,47.70152955
-122.2904564,47.69770022
-122.2904564,47.69620686
-122.2905179,47.69333449
-122.2905532,47.69191723
-122.2905891,47.68995137
-122.3974486,47.65998149
-122.3967043,47.65864607
-122.3955434,47.65625547
-122.3955401,47.65431216
-122.3927677,47.65222025
-122.3927708,47.65059559
-122.3927832,47.64876632
-122.3927899,47.64704731
-122.3928061,47.6456864
-122.3928329,47.64358523
-122.3928493,47.64226269
-122.2904897,47.68692103
-122.2904287,47.68507272
-122.2903595,47.68293537
-122.2902655,47.6796169
-122.2902142,47.67778698
-122.2901635,47.67601218
-122.2901371,47.67391064
-122.2901193,47.67232063
-122.2900793,47.66877216
-122.3042502,47.64401085
-122.3042613,47.65054007
-122.2988799,47.66103672
-122.3928908,47.63928885
-122.3929078,47.63786209
-122.3931161,47.63751265
-122.3930947,47.63890246
-122.393065,47.64120806
-122.3930084,47.64573457
-122.3929934,47.64686944
-122.3929882,47.64831146
-122.3929756,47.65011906
-122.3007277,47.68647901
-122.300644,47.68313893
-122.3005311,47.67599254
-122.3005235,47.67237755
-122.3004907,47.66659039
-122.3007786,47.66360418
-122.2985632,47.66084385
-122.3007717,47.54648864
-122.30142,47.54871276
-122.302075,47.55079728
-122.3035655,47.55570859
-122.3078132,47.56051917
-122.310822,47.56176244
-122.3135522,47.56699143
-122.3022681,47.62700522
-122.3023007,47.62533025
-122.3023336,47.62337244
-122.3164062,47.61986626
-122.3031595,47.62013659
-122.3074983,47.62041362
-122.3130255,47.61989111
-122.3204515,47.61983648
-122.3658515,47.68344905
-122.3658585,47.68195025
-122.3659191,47.67973024
-122.3658388,47.67630844
-122.3660627,47.66892547
-122.3660707,47.66519625
-122.3843158,47.50818976
-122.3551205,47.53342842
-122.3630527,47.55347008
-122.321483,47.58167361
-122.3237067,47.59018132
-122.3145032,47.57134936
-122.3291463,47.57468097
-122.3291431,47.57936524
-122.3291423,47.58371688
-122.3291473,47.58565719
-122.3292438,47.59033314
-122.328932,47.59319915
-122.3289397,47.58367487
-122.3248597,47.61912164
-122.3212832,47.61996764
-122.3131895,47.62002715
-122.3112503,47.62056159
-122.3071729,47.6205497
-122.3025711,47.62116462
-122.3025432,47.62293007
-122.3660645,47.66169496
-122.3665807,47.66100208
-122.3643288,47.65867903
-122.361261,47.6555185
-122.3549013,47.6542155
-122.3527799,47.65193287
-122.3212779,47.58473054
-122.3212808,47.58125683
-122.3632375,47.56317783
-122.3610953,47.54299492
-122.3549459,47.52851372
-122.358885,47.51728875
-122.3450458,47.51722723
-122.4094547,47.64707689
-122.3289402,47.58022522
-122.3289414,47.57766555
-122.328945,47.57521682
-122.328778,47.57216861
-122.3146107,47.57203159
-122.3137726,47.57015647
-122.3129017,47.56347237
-122.311199,47.56220678
-122.3074684,47.56055882
-122.3025099,47.62497631
-122.3024735,47.6265744
-122.3017565,47.62903851
-122.3017014,47.63216229
-122.3016559,47.63499257
-122.3016046,47.63768814
-122.3049495,47.64913788
-122.3029198,47.6429552
-122.3021546,47.64068401
-122.3539538,47.65205332
-122.3574333,47.65283879
-122.366273,47.66545417
-122.3609036,47.70881862
-122.3658772,47.719592
-122.4062046,47.63733764
-122.4105113,47.65190917
-122.3703486,47.56464077
-122.3051057,47.55978034
-122.3025148,47.55393707
-122.3015878,47.55089703
-122.3007279,47.54803409
-122.3002917,47.5466186
-122.2990359,47.54248626
-122.296334,47.53922822
-122.2932688,47.53718669
-122.3059071,47.65050536
-122.3068221,47.65048612
-122.3111914,47.65224146
-122.3263311,47.66127607
-122.3310169,47.66129924
-122.3386708,47.66131262
-122.3416435,47.66131124
-122.3497479,47.66207013
-122.357858,47.66335506
-122.3610236,47.73045529
-122.3550867,47.73224028
-122.2877453,47.60430399
-122.3162279,47.60161829
-122.3054329,47.60173518
-122.2883143,47.60444009
-122.2876868,47.59476663
-122.3254357,47.66950485
-122.3253235,47.65761711
-122.3362196,47.64940885
-122.3923642,47.53596762
-122.3874771,47.68700021
-122.3874698,47.67336022
-122.3565806,47.61866938
-122.3876884,47.68882005
-122.3905558,47.70130721
-122.3816191,47.55543375
-122.3992993,47.69380351
-122.3982721,47.68043185
-122.2916205,47.53609209
-122.2903493,47.53522328
-122.2892409,47.53399574
-122.2877624,47.53077045
-122.2876422,47.52810112
-122.2875684,47.52636363
-122.2838702,47.5220848
-122.2835499,47.51847101
-122.2823827,47.51725711
-122.2811556,47.52228944
-122.3595028,47.66480786
-122.3630222,47.66860868
-122.3655146,47.66859247
-122.3704364,47.66858768
-122.3758355,47.66859031
-122.3812717,47.66860042
-122.3407544,47.63816017
-122.34985,47.64966995
-122.3341681,47.65568513
-122.326304,47.65870322
-122.3255743,47.67260994
-122.3982595,47.67537914
-122.3982063,47.6697765
-122.3936346,47.66871995
-122.3962979,47.5232466
-122.3572809,47.64967614
-122.3435091,47.63809431
-122.3424596,47.62185915
-122.3520502,47.647103
-122.2794959,47.523283
-122.2768737,47.52337657
-122.2705405,47.52337082
-122.2643463,47.52163682
-122.2725209,47.66120517
-122.289206,47.66118563
-122.290481,47.65860513
-122.2834076,47.65852557
-122.2827166,47.66133796
-122.2801602,47.66153486
-122.282635,47.65865734
-122.2905157,47.6996034
-122.2904807,47.69478733
-122.3005037,47.66873145
-122.3043534,47.64492131
-122.3605366,47.650678
-122.3642195,47.65150838
-122.3755689,47.66358819
-122.3963208,47.66766644
-122.3984589,47.67704269
-122.3526631,47.65406937
-122.3551902,47.65407884
-122.3611003,47.65510224
-122.2890052,47.66104593
-122.2910225,47.65879757
-122.2924476,47.66113991
-122.2927873,47.66102164
-122.3172795,47.66122239
-122.3823991,47.66873901
-122.2739105,47.65844953
-122.2722678,47.65807285
-122.2690781,47.66014194
-122.3608162,47.73256828
-122.3608197,47.73078399
-122.3608259,47.72900459
-122.2937062,47.66128264
-122.2903388,47.67379995
-122.2907908,47.68990722
-122.2909487,47.70451105
-122.4010539,47.64297683
-122.4009803,47.65753001
-122.3945201,47.65323011
-122.393041,47.64323433
-122.3957362,47.65411707
-122.3665717,47.66074198
-122.3645868,47.65869466
-122.3710124,47.66358349
-122.3662743,47.66192828
-122.3662661,47.66841406
-122.3662351,47.67282761
-122.3766054,47.66873049
-122.3712722,47.66872549
-122.3632143,47.66874232
-122.3613183,47.66775464
-122.3596004,47.66517633
-122.3579187,47.66363423
-122.3543052,47.66220476
-122.3453905,47.66219785
-122.3425474,47.6614523
-122.3396289,47.6614487
-122.3611312,47.72500311
-122.366228,47.72490057
-122.3662484,47.72163796
-122.3661976,47.71973108
-122.3614697,47.71970162
-122.360775,47.71434014
-122.3607532,47.71257671
-122.4007827,47.65424544
-122.4008015,47.64884804
-122.3232721,47.7124748
-122.3229286,47.69426064
-122.3173807,47.68353739
-122.3174864,47.67849413
-122.3255547,47.70140548
-122.3661175,47.67579062
-122.3661891,47.6793199
-122.3661867,47.68120039
-122.3661771,47.68334971
-122.366115,47.68667783
-122.3661478,47.69030542
-122.3660991,47.6940075
-122.3661252,47.69854429
-122.3661336,47.69996163
-122.3253761,47.66140842
-122.3212868,47.66138559
-122.3182011,47.66136551
-122.3211367,47.66124694
-122.3119641,47.65570178
-122.3207305,47.65442689
-122.3261574,47.65560195
-122.3255629,47.63615043
-122.3253758,47.63410341
-122.3290164,47.6195871
-122.3292221,47.6197807
